Territorial,Expediente,Naturaleza,Tipo Empresa,Estado,Tipo Proyecto,Municipio
Zenufaná,ZF3-1995-146,Jurídica,Pública,Activo,Construcción y Operación de Centrales Generadoras,Caracolí
Zenufaná,ZF3-1996-129,Natural,-No aplica-,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Remedios
Zenufaná,ZF3-1996-223,Natural,-No aplica-,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Segovia
Zenufaná,ZF3-1996-23,Jurídica,Pública,Archivado,Otros,Yolombó
Zenufaná,ZF3-1996-307,Jurídica,Pública,Archivado,Otros,Vegachí
Zenufaná,ZF3-1996-329,Jurídica,Pública,Archivado,Otros,Puerto Nare
Zenufaná,ZF3-1996-330,Jurídica,Pública,Archivado,Otros,Puerto Nare
Zenufaná,ZF3-1996-332,Jurídica,Pública,Activo,"Construcción y operación de instalaciones cuyo objeto sea el almacenamiento, tratamiento, aprovechamiento, recuperación y/o disposición final de residuos o desechos peligrosos",Puerto Nare
Zenufaná,ZF3-1996-4,Jurídica,Privada,Archivado,Explota Otros minerales: menor a 1.000.000 de toneladas/año,Amalfi
Zenufaná,ZF3-1996-402,Natural,-No aplica-,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Segovia
Zenufaná,ZF3-1996-544,Natural,-No aplica-,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Segovia
Zenufaná,ZF3-1996-65,Natural,-No aplica-,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Remedios
Zenufaná,ZF3-1996-7,Natural,-No aplica-,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Remedios
Zenufaná,ZF3-1997-3,Natural,-No aplica-,Archivado,Otros,Puerto Berrío
Zenufaná,ZF3-1997-954,Jurídica,Privada,Archivado,Explota Otros minerales: menor a 1.000.000 de toneladas/año,Puerto Nare
Zenufaná,ZF3-1998-1,Jurídica,Pública,Archivado,Construcción y operación de rellenos sanitarios,Puerto Berrío
Zenufaná,ZF3-1998-1105,Jurídica,Pública,Archivado,Construcción y operación de rellenos sanitarios,Puerto Berrío
Zenufaná,ZF3-1998-1136,Jurídica,Pública,Archivado,Otros,Puerto Berrío
Zenufaná,ZF3-1998-1180,Jurídica,Pública,Archivado,Construcción y operación de sistemas de tratamiento de aguas residuales que sirvan a poblaciones iguales o superiores a 200.000 habitantes,Puerto Nare
Zenufaná,ZF3-1998-1188,Jurídica,Privada,Archivado,Otros,Segovia
Zenufaná,ZF3-1998-1223,Jurídica,Pública,Archivado,Otros,Puerto Nare
Zenufaná,ZF3-1998-1295,Jurídica,Pública,Archivado,Construcción y operación de rellenos sanitarios,Amalfi
Zenufaná,ZF3-1998-1301,Jurídica,Privada,Archivado,Otros,Yolombó
Zenufaná,ZF3-1999-12,Natural,-No aplica-,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Remedios
Zenufaná,ZF3-1999-16,Natural,-No aplica-,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Amalfi
Zenufaná,ZF3-1999-17,Natural,-No aplica-,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Segovia
Zenufaná,ZF3-1999-22,Jurídica,Privada,Activo,Construcción y operación de rellenos sanitarios,Segovia
Zenufaná,ZF3-1999-24,Jurídica,Privada,Archivado,Otros,Puerto Nare
Zenufaná,ZF3-1999-29,Natural,-No aplica-,Archivado,Explota Otros minerales: menor a 1.000.000 de toneladas/año,Remedios
Zenufaná,ZF3-1999-32,Natural,-No aplica-,Archivado,Otros,Cisneros
Zenufaná,ZF3-1999-33,Jurídica,Pública,Archivado,Otros,Cisneros
Zenufaná,ZF3-1999-36,Natural,-No aplica-,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Remedios
Zenufaná,ZF3-1999-37,Natural,-No aplica-,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Remedios
Zenufaná,ZF3-1999-38,Natural,-No aplica-,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Remedios
Zenufaná,ZF3-1999-46,Natural,-No aplica-,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Remedios
Zenufaná,ZF3-1999-47,Natural,-No aplica-,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Yalí
Zenufaná,ZF3-1999-48,Jurídica,Privada,Archivado,Construcción y operación de aeropuertos del nivel nacional y de nuevas pistas en los mismos,Remedios
Zenufaná,ZF3-1999-50,Jurídica,Pública,Archivado,Construcción y operación de rellenos sanitarios,Remedios
Zenufaná,ZF3-1999-7,Natural,-No aplica-,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Puerto Nare
Tahamíes,ZF3-1999-8,Natural,-No aplica-,Archivado,Otros,Anorí
Zenufaná,ZF3-1999-9,Jurídica,Privada,Archivado,Explota Otros minerales: menor a 1.000.000 de toneladas/año,Puerto Berrío
Zenufaná,ZF3-2000-12,Jurídica,-No aplica-,Archivado,Otros,Puerto Nare
Zenufaná,ZF3-2000-13,Natural,-No aplica-,Activo,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Segovia
Zenufaná,ZF3-2000-16,Natural,-No aplica-,Activo,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Remedios
Zenufaná,ZF3-2000-18,Jurídica,Privada,Archivado,Minería,Puerto Nare
Zenufaná,ZF3-2000-2,Jurídica,Privada,Archivado,Otros,Yondó
Zenufaná,ZF3-2000-21,Natural,-No aplica-,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Segovia
Zenufaná,ZF3-2000-22,Natural,-No aplica-,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Segovia
Zenufaná,ZF3-2000-28,Jurídica,Privada,Archivado,Otros,Puerto Berrío
Zenufaná,ZF3-2000-43,Natural,-No aplica-,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Segovia
Zenufaná,ZF3-2000-54,Jurídica,Pública,Archivado,Otros,Yalí
Zenufaná,ZF3-2000-57,Jurídica,Pública,Activo,Otros,Puerto Berrío
Zenufaná,ZF3-2000-6,Jurídica,Privada,Activo,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Segovia
Zenufaná,ZF3-2000-63,Jurídica,Pública,Archivado,Otros,Maceo
Zenufaná,ZF3-2000-64,Jurídica,Privada,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Segovia
Zenufaná,ZF3-2000-65,Natural,-No aplica-,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Puerto Nare
Zenufaná,ZF3-2000-9,Natural,-No aplica-,Archivado,Explota Materiales construcción: menor a 600.000 toneladas/año,Puerto Nare
Zenufaná,ZF3-2001-12,Jurídica,Privada,Archivado,Otros,Yondó
Zenufaná,ZF3-2001-15,Natural,-No aplica-,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Vegachí
Zenufaná,ZF3-2001-16,Jurídica,Pública,Archivado,"Tendido de líneas sistema de transmisión conformado por el conjunto de líneas con sus equipos asociados, que operan a tensiones menores de 220 KV y que no pertenecen a un sistema de distribución local",Yondó
Zenufaná,ZF3-2001-2,Natural,-No aplica-,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Remedios
Zenufaná,ZF3-2001-21,Jurídica,Privada,Activo,Explota Materiales construcción: menor a 600.000 toneladas/año,Puerto Nare
Zenufaná,ZF3-2001-23,Natural,-No aplica-,Archivado,Otros,Remedios
Zenufaná,ZF3-2001-25,Natural,-No aplica-,Archivado,Otros,Puerto Berrío
Zenufaná,ZF3-2001-3,Natural,-No aplica-,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Remedios
Zenufaná,ZF3-2001-53,Jurídica,Pública,Archivado,"Construcción de carreteras, en la red vial secundaria y terciaria",Caracolí
Zenufaná,ZF3-2001-55,Natural,-No aplica-,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Vegachí
Zenufaná,ZF3-2001-57,Jurídica,Privada,Archivado,Explota Materiales construcción: menor a 600.000 toneladas/año,Puerto Berrío
Zenufaná,ZF3-2001-66,Jurídica,Pública,Archivado,Otros,Yolombó
Zenufaná,ZF3-2001-68,Natural,-No aplica-,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Caracolí
Zenufaná,ZF3-2001-69,Natural,-No aplica-,Archivado,,Maceo
Zenufaná,ZF3-2001-72,Natural,-No aplica-,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Segovia
Zenufaná,ZF3-2001-74,Jurídica,Pública,Archivado,"Construcción de nuevas calzadas, en la red vial secundaria y terciaria",Yalí
Zenufaná,ZF3-2001-9,Jurídica,Privada,Archivado,,Segovia
Zenufaná,ZF3-2002-18,Jurídica,Pública,Archivado,Otros,Segovia
Zenufaná,ZF3-2002-19,Jurídica,Pública,Archivado,"Tendido de líneas sistema de transmisión conformado por el conjunto de líneas con sus equipos asociados, que operan a tensiones menores de 220 KV y que no pertenecen a un sistema de distribución local",Yolombó
Zenufaná,ZF3-2002-2,Natural,-No aplica-,Archivado,Otros,Cisneros
Zenufaná,ZF3-2002-21,Jurídica,Pública,Archivado,"Tendido de líneas sistema de transmisión conformado por el conjunto de líneas con sus equipos asociados, que operan a tensiones menores de 220 KV y que no pertenecen a un sistema de distribución local",Remedios
Zenufaná,ZF3-2002-23,Natural,-No aplica-,Archivado,Explota Otros minerales: menor a 1.000.000 de toneladas/año,Remedios
Zenufaná,ZF3-2002-25,Jurídica,Pública,Archivado,"Construcción de carreteras, en la red vial secundaria y terciaria",Caracolí
Zenufaná,ZF3-2002-27,Jurídica,Privada,Archivado,Otros,Yondó
Zenufaná,ZF3-2002-28,Jurídica,Pública,Archivado,Otros,Yondó
Zenufaná,ZF3-2002-31,Natural,-No aplica-,Archivado,Otros,Yondó
Zenufaná,ZF3-2002-32,Jurídica,Pública,Archivado,"Tendido de líneas sistema de transmisión conformado por el conjunto de líneas con sus equipos asociados, que operan a tensiones menores de 220 KV y que no pertenecen a un sistema de distribución local",Yolombó
Zenufaná,ZF3-2002-33,Jurídica,Pública,Archivado,"Tendido de líneas sistema de transmisión conformado por el conjunto de líneas con sus equipos asociados, que operan a tensiones menores de 220 KV y que no pertenecen a un sistema de distribución local",Yolombó
Zenufaná,ZF3-2002-34,Jurídica,Pública,Archivado,"Tendido de líneas sistema de transmisión conformado por el conjunto de líneas con sus equipos asociados, que operan a tensiones menores de 220 KV y que no pertenecen a un sistema de distribución local",Puerto Berrío
Zenufaná,ZF3-2002-37,Jurídica,Pública,Archivado,"Tendido de líneas sistema de transmisión conformado por el conjunto de líneas con sus equipos asociados, que operan a tensiones menores de 220 KV y que no pertenecen a un sistema de distribución local",Puerto Berrío
Zenufaná,ZF3-2002-38,Jurídica,Pública,Archivado,Construcción y Operación de Centrales Generadoras,Puerto Berrío
Zenufaná,ZF3-2002-40,Jurídica,Pública,Archivado,"Tendido de líneas sistema de transmisión conformado por el conjunto de líneas con sus equipos asociados, que operan a tensiones menores de 220 KV y que no pertenecen a un sistema de distribución local",Puerto Berrío
Zenufaná,ZF3-2002-42,Jurídica,Pública,Archivado,"Tendido de líneas sistema de transmisión conformado por el conjunto de líneas con sus equipos asociados, que operan a tensiones menores de 220 KV y que no pertenecen a un sistema de distribución local",Puerto Berrío
Zenufaná,ZF3-2002-44,Jurídica,Pública,Archivado,"Tendido de líneas sistema de transmisión conformado por el conjunto de líneas con sus equipos asociados, que operan a tensiones menores de 220 KV y que no pertenecen a un sistema de distribución local",Amalfi
Zenufaná,ZF3-2002-46,Jurídica,Pública,Archivado,"Tendido de líneas sistema de transmisión conformado por el conjunto de líneas con sus equipos asociados, que operan a tensiones menores de 220 KV y que no pertenecen a un sistema de distribución local",Amalfi
Zenufaná,ZF3-2002-49,Jurídica,Pública,Archivado,"Tendido de líneas sistema de transmisión conformado por el conjunto de líneas con sus equipos asociados, que operan a tensiones menores de 220 KV y que no pertenecen a un sistema de distribución local",Puerto Berrío
Zenufaná,ZF3-2002-50,Natural,-No aplica-,Activo,Explota Otros minerales: menor a 1.000.000 de toneladas/año,Segovia
Zenufaná,ZF3-2002-51,Natural,-No aplica-,Activo,Explota Otros minerales: menor a 1.000.000 de toneladas/año,Segovia
Zenufaná,ZF3-2002-53,Natural,-No aplica-,Archivado,Explota Materiales construcción: menor a 600.000 toneladas/año,Yolombó
Zenufaná,ZF3-2002-6,Natural,-No aplica-,Archivado,Otros,Yolombó
Zenufaná,ZF3-2002-8,Jurídica,Pública,Archivado,"Construcción de carreteras, en la red vial secundaria y terciaria",Caracolí
Zenufaná,ZF3-2004-1,Jurídica,Pública,Archivado,Construcción y operación de rellenos sanitarios,Vegachí
Zenufaná,ZF3-2004-11,Jurídica,Pública,Activo,Construcción y operación de rellenos sanitarios,Caracolí
Zenufaná,ZF3-2004-12,Jurídica,Pública,Archivado,"Construcción de carreteras, en la red vial secundaria y terciaria",Puerto Nare
Zenufaná,ZF3-2004-13,Jurídica,Privada,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Remedios
Zenufaná,ZF3-2004-2,Jurídica,Pública,Archivado,"Construcción de carreteras, en la red vial secundaria y terciaria",Caracolí
Zenufaná,ZF3-2004-3,Jurídica,Privada,Archivado,Explota Otros minerales: menor a 1.000.000 de toneladas/año,Maceo
Zenufaná,ZF3-2004-4,Natural,-No aplica-,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Segovia
Zenufaná,ZF3-2004-5,Jurídica,Privada,Archivado,,Remedios
Zenufaná,ZF3-2004-6,Jurídica,Pública,Archivado,"Construcción de nuevas calzadas, en la red vial secundaria y terciaria",Yalí
Zenufaná,ZF3-2004-7,Jurídica,Privada,Archivado,Explota Materiales construcción: menor a 600.000 toneladas/año,Yondó
Zenufaná,ZF3-2004-8,Jurídica,Pública,Activo,Construcción y operación de rellenos sanitarios,Amalfi
Zenufaná,ZF3-2004-9,Jurídica,Privada,Activo,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Remedios
Zenufaná,ZF3-2005-1,Jurídica,Privada,Activo,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Segovia
Zenufaná,ZF3-2005-11,Jurídica,Privada,Archivado,Explota Materiales construcción: menor a 600.000 toneladas/año,Maceo
Zenufaná,ZF3-2005-12,Jurídica,Privada,Archivado,Explota Materiales construcción: menor a 600.000 toneladas/año,Yolombó
Zenufaná,ZF3-2005-13,Natural,-No aplica-,Archivado,Explota Materiales construcción: menor a 600.000 toneladas/año,Yolombó
Zenufaná,ZF3-2005-14,Natural,-No aplica-,Archivado,Caza comercial y el establecimiento de zoocriaderos con fines comerciales,Puerto Nare
Zenufaná,ZF3-2005-15,Jurídica,Pública,Activo,Construcción y operación de rellenos sanitarios,Yondó
Zenufaná,ZF3-2005-16,Jurídica,Pública,Activo,Construcción y operación de rellenos sanitarios,Maceo
Zenufaná,ZF3-2005-18,Jurídica,Privada,Archivado,Explota Materiales construcción: menor a 600.000 toneladas/año,Vegachí
Zenufaná,ZF3-2005-2,Natural,-No aplica-,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Segovia
Zenufaná,ZF3-2005-3,Natural,-No aplica-,Activo,Explota Materiales construcción: menor a 600.000 toneladas/año,Amalfi
Zenufaná,ZF3-2005-4,Jurídica,Pública,Archivado,"Construcción de carreteras, en la red vial secundaria y terciaria",Yolombó
Zenufaná,ZF3-2005-5,Natural,-No aplica-,Activo,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Remedios
Zenufaná,ZF3-2005-7,Jurídica,Privada,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Segovia
Zenufaná,ZF3-2005-9,Jurídica,Privada,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Segovia
Zenufaná,ZF3-2006-1,Natural,-No aplica-,Archivado,Explota Materiales construcción: menor a 600.000 toneladas/año,Cisneros
Zenufaná,ZF3-2006-11,Jurídica,Privada,Archivado,Explota Materiales construcción: menor a 600.000 toneladas/año,Yolombó
Zenufaná,ZF3-2006-12,Natural,-No aplica-,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Segovia
Zenufaná,ZF3-2006-13,Jurídica,Pública,Activo,Construcción y operación de rellenos sanitarios,Yalí
Zenufaná,ZF3-2006-2,Natural,-No aplica-,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Remedios
Zenufaná,ZF3-2006-3,Natural,-No aplica-,Activo,Explota Materiales construcción: menor a 600.000 toneladas/año,Yondó
Zenufaná,ZF3-2006-4,Jurídica,Privada,Archivado,Explota Otros minerales: menor a 1.000.000 de toneladas/año,Amalfi
Zenufaná,ZF3-2006-5,Jurídica,Pública,Archivado,Explota Materiales construcción: menor a 600.000 toneladas/año,Yondó
Zenufaná,ZF3-2006-7,Natural,-No aplica-,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Puerto Berrío
Zenufaná,ZF3-2006-8,Jurídica,Privada,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Remedios
Zenufaná,ZF3-2007-1,Jurídica,Privada,Archivado,"Proyectos cuyo objeto sea almacenamiento de sustancias peligrosas, con excepción de los hidrocarburos",Puerto Berrío
Zenufaná,ZF3-2007-10,Natural,-No aplica-,Archivado,Otros,Puerto Berrío
Zenufaná,ZF3-2007-11,Jurídica,Privada,Archivado,"Proyectos cuyo objeto sea almacenamiento de sustancias peligrosas, con excepción de los hidrocarburos",Puerto Berrío
Zenufaná,ZF3-2007-12,Jurídica,Privada,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Remedios
Zenufaná,ZF3-2007-2,Jurídica,Privada,Activo,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Remedios
Zenufaná,ZF3-2007-3,Jurídica,Pública,Activo,Construc y operación de C. generadoras con capacidad mayor o igual a 10 MW y menor de 100 MW,Amalfi
Zenufaná,ZF3-2007-4,Natural,-No aplica-,Archivado,"Proyectos cuyo objeto sea almacenamiento de sustancias peligrosas, con excepción de los hidrocarburos",Cisneros
Zenufaná,ZF3-2007-5,Jurídica,Privada,Archivado,"Construcción y operación de instalaciones cuyo objeto sea el almacenamiento, tratamiento, aprovechamiento, recuperación y/o disposición final de residuos o desechos peligrosos",Segovia
Zenufaná,ZF3-2007-9,Jurídica,Privada,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Amalfi
Zenufaná,ZF3-2008-1,Jurídica,Privada,Archivado,"Proyectos cuyo objeto sea almacenamiento de sustancias peligrosas, con excepción de los hidrocarburos",Puerto Berrío
Zenufaná,ZF3-2008-10,Jurídica,Privada,Archivado,"Proyectos cuyo objeto sea almacenamiento de sustancias peligrosas, con excepción de los hidrocarburos",Amalfi
Zenufaná,ZF3-2008-11,Natural,-No aplica-,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Puerto Berrío
Zenufaná,ZF3-2008-12,Natural,-No aplica-,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Puerto Berrío
Zenufaná,ZF3-2008-13,Natural,-No aplica-,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Cisneros
Zenufaná,ZF3-2008-14,Jurídica,Privada,Activo,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Remedios
Zenufaná,ZF3-2008-2,Jurídica,Privada,Activo,Construcción y operación de rellenos sanitarios,Segovia
Zenufaná,ZF3-2008-3,Natural,-No aplica-,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Remedios
Zenufaná,ZF3-2008-4,Jurídica,Privada,Archivado,Explota Otros minerales: menor a 1.000.000 de toneladas/año,Puerto Berrío
Zenufaná,ZF3-2008-5,Natural,-No aplica-,Activo,Explota Materiales construcción: menor a 600.000 toneladas/año,Yondó
Zenufaná,ZF3-2008-6,Jurídica,Privada,Archivado,Industria manufacturera para la fabricación de sustancias químicas básicas de origen mineral,Segovia
Zenufaná,ZF3-2008-7,Jurídica,Privada,Archivado,"Proyectos cuyo objeto sea almacenamiento de sustancias peligrosas, con excepción de los hidrocarburos",Puerto Berrío
Zenufaná,ZF3-2008-8,Natural,-No aplica-,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Segovia
Zenufaná,ZF3-2008-9,Natural,-No aplica-,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Puerto Berrío
Zenufaná,ZF3-2009-1,Jurídica,Privada,Archivado,Otros,Puerto Nare
Zenufaná,ZF3-2009-10,Jurídica,Privada,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Remedios
Zenufaná,ZF3-2009-11,Jurídica,Privada,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Remedios
Zenufaná,ZF3-2009-12,Natural,-No aplica-,Archivado,Otros,Cisneros
Zenufaná,ZF3-2009-13,Jurídica,Pública,Activo,Construc y operación de C. generadoras con capacidad mayor o igual a 10 MW y menor de 100 MW,Vegachí
Zenufaná,ZF3-2009-14,Natural,-No aplica-,Activo,Explota Otros minerales: menor a 1.000.000 de toneladas/año,Amalfi
Zenufaná,ZF3-2009-15,Natural,-No aplica-,Archivado,Explota Materiales construcción: menor a 600.000 toneladas/año,Yolombó
Zenufaná,ZF3-2009-16,Jurídica,Privada,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Remedios
Zenufaná,ZF3-2009-17,Natural,-No aplica-,Archivado,Explota Otros minerales: menor a 1.000.000 de toneladas/año,Puerto Berrío
Zenufaná,ZF3-2009-18,Natural,-No aplica-,Activo,Explota Otros minerales: menor a 1.000.000 de toneladas/año,Remedios
Zenufaná,ZF3-2009-19,Jurídica,Privada,Activo,Explota Otros minerales: menor a 1.000.000 de toneladas/año,Puerto Nare
Zenufaná,ZF3-2009-2,Jurídica,Pública,Archivado,Construcción y Operación de Centrales Generadoras,Amalfi
Zenufaná,ZF3-2009-20,Jurídica,Pública,Activo,"Construcción de carreteras, en la red vial secundaria y terciaria",Yolombó
Zenufaná,ZF3-2009-21,Jurídica,Privada,Activo,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Puerto Berrío
Zenufaná,ZF3-2009-3,Natural,-No aplica-,Archivado,Explota Materiales construcción: menor a 600.000 toneladas/año,Yolombó
Zenufaná,ZF3-2009-4,Jurídica,Privada,Archivado,Otros,Yalí
Zenufaná,ZF3-2009-5,Jurídica,Privada,Activo,Construcción y Operación de Centrales Generadoras,Caracolí
Zenufaná,ZF3-2009-6,Jurídica,Privada,Activo,"Construcción y operación de instalaciones cuyo objeto sea el almacenamiento, tratamiento, aprovechamiento, recuperación y/o disposición final de residuos o desechos peligrosos",Yondó
Zenufaná,ZF3-2009-7,Natural,-No aplica-,Activo,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Amalfi
Zenufaná,ZF3-2009-8,Natural,-No aplica-,Activo,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Amalfi
Zenufaná,ZF3-2009-9,Natural,-No aplica-,Activo,Explota Materiales construcción: menor a 600.000 toneladas/año,Yondó
Zenufaná,ZF3-2010-1,Jurídica,Privada,Activo,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Remedios
Zenufaná,ZF3-2010-10,Jurídica,Privada,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Remedios
Zenufaná,ZF3-2010-11,Jurídica,Privada,Archivado,Construcción y Operación de Centrales Generadoras,Caracolí
Zenufaná,ZF3-2010-12,Natural,-No aplica-,Archivado,Explota Otros minerales: menor a 1.000.000 de toneladas/año,Amalfi
Zenufaná,ZF3-2010-13,Jurídica,Privada,Archivado,Explota Otros minerales: menor a 1.000.000 de toneladas/año,Segovia
Zenufaná,ZF3-2010-14,Natural,-No aplica-,Activo,Explota Materiales construcción: menor a 600.000 toneladas/año,Yolombó
Zenufaná,ZF3-2010-15,Jurídica,Privada,Activo,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Remedios
Zenufaná,ZF3-2010-16,Jurídica,Pública,Archivado,"Construcción de nuevas calzadas, en la red vial secundaria y terciaria",Amalfi
Tahamíes,ZF3-2010-17,Jurídica,Privada,Archivado,Explota Materiales construcción: menor a 600.000 toneladas/año,Santa Rosa De Osos
Zenufaná,ZF3-2010-18,Jurídica,Privada,Activo,Explota Materiales construcción: menor a 600.000 toneladas/año,Amalfi
Zenufaná,ZF3-2010-19,Jurídica,Privada,Activo,Explota Materiales construcción: menor a 600.000 toneladas/año,Puerto Berrío
Zenufaná,ZF3-2010-2,Jurídica,Privada,Archivado,Otros,Puerto Berrío
Zenufaná,ZF3-2010-20,Jurídica,Privada,Activo,Explota Materiales construcción: menor a 600.000 toneladas/año,Puerto Berrío
Zenufaná,ZF3-2010-21,Natural,-No aplica-,Activo,Explota Materiales construcción: menor a 600.000 toneladas/año,Puerto Berrío
Zenufaná,ZF3-2010-22,Natural,-No aplica-,Activo,Explota Otros minerales: menor a 1.000.000 de toneladas/año,Vegachí
Zenufaná,ZF3-2010-23,Jurídica,Pública,Archivado,"Proyectos cuyo objeto sea almacenamiento de sustancias peligrosas, con excepción de los hidrocarburos",Segovia
Zenufaná,ZF3-2010-3,Jurídica,Pública,Archivado,"Construcción de carreteras, en la red vial secundaria y terciaria",Maceo
Zenufaná,ZF3-2010-4,Jurídica,Privada,Archivado,"Proyectos cuyo objeto sea almacenamiento de sustancias peligrosas, con excepción de los hidrocarburos",Puerto Berrío
Zenufaná,ZF3-2010-5,Jurídica,Privada,Archivado,Explota Otros minerales: menor a 1.000.000 de toneladas/año,Segovia
Zenufaná,ZF3-2010-6,Natural,-No aplica-,Activo,Explota Otros minerales: menor a 1.000.000 de toneladas/año,Remedios
Zenufaná,ZF3-2010-7,Jurídica,Privada,Archivado,Explota Materiales construcción: menor a 600.000 toneladas/año,Yalí
Zenufaná,ZF3-2010-8,Jurídica,Privada,Archivado,"Construcción de carreteras, en la red vial secundaria y terciaria",Caracolí
Zenufaná,ZF3-2010-9,Jurídica,Pública,Activo,Construcción y operación de rellenos sanitarios,Puerto Berrío
Zenufaná,ZF3-2011-1,Jurídica,Privada,Activo,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Amalfi
Zenufaná,ZF3-2011-2,Jurídica,Privada,Activo,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Remedios
Zenufaná,ZF3-2011-3,Jurídica,Privada,Activo,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Segovia
Zenufaná,ZF3-2011-4,Jurídica,Pública,Archivado,"Tendido de líneas sistema de transmisión conformado por el conjunto de líneas con sus equipos asociados, que operan a tensiones menores de 220 KV y que no pertenecen a un sistema de distribución local",Puerto Nare
Zenufaná,ZF3-2011-5,Natural,-No aplica-,Archivado,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Remedios
Zenufaná,ZF3-2011-6,Natural,-No aplica-,Activo,Explota Metales y piedras preciosas: menor a 2.000.000 de toneladas/año,Segovia
Zenufaná,ZF3-2011-7,Jurídica,Pública,Archivado,Explota Materiales construcción: menor a 600.000 toneladas/año,Yondó
